@relation data
@attribute Var81 numeric
@attribute Var113 numeric
@attribute Var126 numeric
@attribute Var193 numeric
@attribute Var207 numeric
@attribute Var218 numeric
@attribute churn numeric
@data
156581.4,49702.8,4,13,9,1,-1
192039.3,-316723.6,-8,38,10,2,-1
158028.9,193001.2,4,38,6,1,-1
197523.6,256837.2,-20,7,5,2,-1
27828.6,347563.6,26,38,10,2,-1
174424.2,1325204,-28,38,10,1,-1
192024.9,-14861.44,38,38,10,2,-1
74571.91,-1108892,-4,2,11,1,-1
118849.5,116332,54,38,10,2,-1
30695.7,33985.44,-0.39968,38,10,1,1
91685.018146058,-1261936,-18,38,10,2,-1
20829.99,147005.6,-0.39968,37,5,1,-1
5065.98,-140764,28,34,14,1,-1
4168.35,-2262.744,54,38,10,2,-1
48467.7,97572.8,-22,38,10,2,-1
11287.56,-79329.6,-0.39968,26,5,2,-1
205516.2,152598.4,-30,38,10,2,-1
259407,187704.4,-22,38,10,2,-1
41176.2,-277727.6,-0.39968,38,9,1,-1
9256.439,-432384,38,38,10,2,-1
15607.68,-325919.6,4,38,10,1,1
7266.12,-339392.8,4,2,10,1,-1
215808,-897472,24,38,10,2,-1
28312.62,263846,66,38,5,1,-1
170145.6,-153278.608486739,-0.39968,38,10,2,-1
57226.5,280373.6,-0.39968,38,10,1,-1
231503.4,-144340,44,26,5,2,-1
130889.1,647632,-18,38,10,2,-1
222416.7,35411.56,-0.39968,2,10,2,-1
2396.601,4797.28,34,38,10,1,-1
211135.5,110929.6,-30,38,10,2,-1
1274.781,-841588,-28,38,6,1,-1
11157.63,-65797.6,-0.39968,2,10,1,-1
138111,163274,32,37,5,1,-1
32119.2,173393.6,-0.39968,2,10,2,-1
159297.3,-668908,8,38,10,2,1
217671.3,77316,-28,38,10,2,-1
6629.729,147890,4,38,10,2,-1
214302.3,97792,-0.39968,7,8,1,-1
183071.7,72845.6,-20,38,10,2,-1
24224.28,-32436.84,-26,38,5,2,-1
175738.8,-93920.4,-14,38,10,2,1
81412.8,9892.44,-20,38,10,2,-1
105791.4,148865.6,-22,38,10,1,-1
3115.74,20028,-0.39968,44,5,2,-1
14269.26,31805.16,14,38,6,1,-1
124692.6,-578548,-0.39968,42,5,2,-1
224863.8,69219.2,-18,2,10,2,-1
212002.2,156299.2,-28,38,10,2,-1
36207.9,-849152,-30,38,10,2,-1
230353.2,86454.8,30,38,10,1,-1
22821.3,-294642,4,13,9,1,-1
209490,275452.4,-0.39968,38,10,1,-1
91685.018146058,-1356368,-30,38,10,2,-1
91685.018146058,-692796,4,38,6,1,-1
240182.1,-116806.8,-0.39968,38,10,1,1
21914.13,690384,14,7,5,2,-1
5456.7,14603.44,34,38,6,1,-1
100029.6,158944,4,38,10,2,-1
81586.8,64520.4,40,38,6,1,-1
227370.6,217722.4,16,38,10,2,-1
172354.5,121650.8,-8,38,10,1,-1
79080,210479.6,-30,2,10,2,-1
147118.2,152103.6,-0.39968,26,5,2,-1
56253.3,277008.4,4,7,8,1,-1
118817.1,58157.6,-0.39968,7,11,2,-1
91685.018146058,-435208,4,37,5,1,-1
225135.3,126462,-22,38,10,2,-1
13921.32,-1203664,-30,38,10,1,-1
8325.061,200672.4,-0.39968,38,5,1,-1
65889.91,-17927.44,-0.39968,2,10,1,-1
185415.3,163035.2,8,4,5,1,-1
50767.5,114572.8,20,14,5,2,-1
215746.8,133295.6,-8,38,10,1,-1
179654.1,-489444,-18,2,11,2,-1
91685.018146058,-655492,4,38,10,1,-1
176596.8,-113924,34,38,10,1,-1
91685.018146058,-422976,-16,38,10,2,-1
340050,-170717.2,-8,38,10,2,-1
169278.3,135738,-28,38,10,1,-1
204075.3,124151.2,-18,2,10,2,-1
7869.6,151255.6,4,38,10,1,-1
204765.6,537748,-20,38,10,2,-1
130409.4,-36511.16,4,38,10,1,-1
164065.8,-199779.6,4,38,10,1,-1
211547.4,111918.4,6,38,10,2,-1
17605.68,-116022.8,46,38,5,1,-1
92207.41,163306,4,38,9,1,-1
51541.5,-1195824,4,38,10,1,-1
91685.018146058,-744620,-14,38,10,1,-1
5295.51,1972.856,8,38,10,1,-1
4350.18,26793.44,32,2,10,1,1
149767.2,79318.8,-0.39968,2,10,1,-1
91685.018146058,-616820,4,38,10,2,-1
170669.1,100878,-10,38,10,2,-1
429453,-262334,-30,38,10,2,-1
8069.4,8361.16,34,38,10,2,-1
225984.6,56465.6,-0.39968,38,10,2,1
160740.3,69677.2,-0.39968,38,10,1,-1
24779.55,-1620200,-22,38,6,1,-1
11271.66,-65838.4,20,45,6,2,-1
174753.6,-157317.2,-22,38,10,2,-1
6157.74,86829.2,4,2,10,2,-1
274671.3,-715804,-22,38,6,2,-1
91685.018146058,-153278.608486739,-0.39968,38,10,1,-1
122016.6,-711912,10,7,5,1,-1
91685.018146058,-153278.608486739,4,38,10,2,-1
205156.8,-166659.6,30,38,10,1,-1
44387.4,119066.8,-18,2,10,1,-1
251388.6,254869.2,-0.39968,38,10,1,-1
118852.2,103679.6,-0.39968,7,8,1,-1
11886.39,-27082.56,30,45,6,1,-1
127266.3,82450,4,38,10,2,1
221023.5,44165.6,-0.39968,38,10,1,-1
192429,290675.2,-22,26,5,1,-1
230832.3,45616.8,-0.39968,26,6,2,-1
26324.82,111086.8,-0.39968,2,10,2,-1
28323.93,70001.6,4,38,10,1,-1
157206.3,130875.6,32,38,11,1,-1
31287.6,420320,62,2,5,1,-1
207705,118551.2,-28,38,10,2,-1
5724.81,-40237.6,16,38,10,1,-1
49709.4,163331.2,-24,38,10,2,-1
161648.7,509212,14,38,10,2,-1
34861.5,129316,-0.39968,7,5,1,-1
150220.8,131623.6,-8,38,10,1,-1
125969.1,-259009.2,4,38,5,1,-1
91685.018146058,-1957060,-16,38,10,2,-1
91685.018146058,-1379304,-18,38,10,2,-1
95582.41,139112.8,56,32,5,2,-1
224528.1,166219.2,4,38,10,2,-1
47451.6,379634,4,38,10,2,-1
226023.3,72282.4,30,7,5,2,-1
105462.3,133745.6,30,38,10,1,-1
77071.2,-234787.2,-0.39968,2,5,1,-1
6532.56,-1541800,12,7,5,1,-1
189791.1,-123556,-18,38,6,1.4655,-1
9346.26,378338.4,-0.39968,45,6,1,-1
107502,380083.6,-0.39968,7,6,2,-1
17062.65,147424,-28,38,10,1,-1
91685.018146058,-99758.4,4,38,6,1,-1
17413.8,46774.4,52,38,5,1,-1
35862,-153278.608486739,38,38,5,1.4655,1
231390.3,211898,-0.39968,7,11,2,-1
248993.1,-450764,-28,38,5,2,-1
2355.981,-11430.84,4,38,10,1,-1
91685.018146058,-866548,4,38,10,1,-1
7970.16,38331.44,-30,2,10,1,-1
3869.31,-1741048,4,16,5,1,-1
4137.9,-69233.2,4,38,6,1,-1
4583.46,-67585.2,26,38,10,2,-1
226045.2,579400,4,38,10,2,-1
66225.91,173545.6,4,38,10,1,-1
4704.6,-1385816,-30,38,10,1,-1
226507.8,-157810.8,-0.39968,38,10,1,-1
708603,-217277.6,-18,38,10,2,-1
33552.3,75969.6,-0.39968,38,10,2,1
5280.57,33020.84,4,2,10,2,-1
20181.84,-274123.2,18,38,6,2,-1
91685.018146058,-1694772,-16,38,5,2,-1
206497.8,107165.6,-18,38,10,2,-1
98510.09,182582.4,-0.39968,2,10,1,-1
14691.3,1032400,34,26,5,2,-1
142412.7,198049.6,-0.39968,38,9,1,-1
91685.018146058,-1577296,-18,38,5,1,-1
131176.8,697636,2,38,10,2,-1
91685.018146058,-1212556,-28,38,10,1,-1
179140.2,666764,4,38,10,1,-1
65362.8,47008.4,38,2,10,1,-1
91685.018146058,-3628800,-20,38,10,1,-1
123858.9,-204865.2,-24,38,10,1,-1
220029.6,174762.8,8,27,8,2,-1
180276.9,43293.2,-0.39968,38,10,1,-1
73389.59,-9136.56,8,38,10,2,-1
149107.5,-208232.4,-30,38,10,2,-1
185875.2,-201333.2,12,38,10,2,-1
183822,108894,10,38,10,2,-1
3380.49,3775.716,-0.39968,2,5,2,-1
7983.21,95065.2,-0.39968,2,10,1,-1
226211.1,83080.8,-18,38,10,2,-1
171854.4,121382,6,38,10,2,1
192237.3,139968.8,4,38,10,2,-1
91685.018146058,-463280,-14,38,10,2,-1
91685.018146058,-729176,4,38,10,1,-1
214087.5,145375.6,6,38,10,1,-1
174864,254756.8,50,31,5,2,-1
91685.018146058,617908,-18,38,10,2,-1
2796.498,-36440.84,38,38,10,1,-1
13050.06,-10182.16,24,38,10,1,-1
2725.338,-153278.608486739,-0.39968,2,10,2,-1
7645.89,30306.16,6,16,5,2,-1
125528.4,35219.28,-22,2,10,2,-1
110706,29444.56,-28,38,5,1,-1
205809.6,156393.2,-0.39968,2,10,2,-1
190043.4,140438.8,-28,38,10,1,-1
53759.7,15804.44,24,38,9,1.4655,-1
555885,-366198.8,4,38,6,2,-1
283007.4,193924,-28,38,10,2,-1
225543.6,-1007676,-0.39968,38,10,2,-1
22952.94,362314,4,38,10,1,-1
22525.26,297681.6,-28,38,10,1,-1
194813.7,-774940,4,13,9,1,-1
112752,156812.4,-26,38,10,2,-1
162865.8,-666436,-0.39968,38,10,1,1
60733.5,71851.2,-0.39968,2,10,1.4655,-1
4271.1,25241.72,-0.39968,38,5,2,-1
6471.66,62084,-30,38,10,2,-1
110814.9,129975.2,-0.39968,38,10,2,-1
175208.1,173694.8,56,38,10,1,-1
5519.1,-53725.2,4,38,10,1,-1
91685.018146058,-907936,-16,38,10,1,-1
199836.9,141920.4,-0.39968,38,10,1,-1
9755.25,31320.56,-0.39968,38,10,2,-1
13666.29,-48552.4,16,38,6,1,-1
40836.3,-409324,22,38,10,1,-1
228944.1,78622.4,-24,38,10,2,-1
60862.2,50016.4,-8,38,10,2,-1
91685.018146058,33233.2,4,38,5,1,-1
203415.9,119662.4,-0.39968,11,5,1,-1
91685.018146058,-596500,4,38,10,1,-1
91685.018146058,-213657.6,-14,38,10,2,-1
30305.7,103691.2,-0.39968,2,10,1,-1
79540.2,-33941.96,-0.39968,38,10,1,-1
247987.2,-308502.8,4,38,5,2,-1
118376.4,-153278.608486739,4,38,10,2,1
91685.018146058,-2660244,-20,38,10,2,-1
36543,3191.716,32,2,10,1,-1
62120.7,-100237.2,30,38,10,1,-1
91685.018146058,-1284772,-0.39968,38,6,1,-1
25367.52,25001.56,-0.39968,38,10,1,-1
84239.09,59338,4,2,10,2,-1
9640.5,74736.8,-0.39968,2,10,1,-1
20032.62,-313654,26,7,5,2,-1
5185.26,-128093.6,-0.39968,2,3,2,-1
27080.22,-348571.2,40,38,6,1,-1
102622.8,117856,-0.39968,38,10,1,-1
245895,312491.6,-30,38,10,2,-1
153196.2,806400,-0.39968,38,10,1,-1
10735.83,-20606.84,4,38,6,1,-1
96194.7,89572.4,-0.39968,38,10,2,-1
91685.018146058,186622,-0.39968,4,5,1,-1
157837.2,1191172,-26,38,10,1,-1
21075.66,94186.8,-2,38,10,2,-1
33699.6,23260,-30,2,10,2,-1
16810.11,28986,2,38,6,1,-1
208482.9,104544.4,-0.39968,36,5,1,-1
91685.018146058,-1565792,-20,38,6,1,-1
151376.1,-1708012,-16,38,10,2,1
16390.41,419208,-0.39968,38,10,1,-1
43665.6,52366.4,4,38,10,1.4655,-1
292524.6,1083.428,4,13,9,1,-1
6398.25,-254465.2,-2,38,10,2,-1
183555.6,817284,-20,7,11,2,-1
76396.2,-25803.56,-6,38,10,1,-1
44184,162954.8,-0.39968,2,10,2,-1
91685.018146058,-2996640,-0.39968,38,10,1,-1
24475.56,36526.28,4,2,10,2,-1
4796.13,-20557.16,4,7,6,1,-1
74948.41,-98470.4,32,2,5,1,-1
14672.49,-175014.4,-0.39968,16,5,2,-1
4875.72,-86441.6,-0.39968,2,10,1,-1
203167.5,75915.2,-20,25,10,2,-1
91685.018146058,-2475752,-18,38,10,2,-1
190094.4,380937.6,8,13,9,1,-1
191989.5,-626068,4,38,10,1.4655,1
7406.34,70404,4,38,10,1,-1
21278.34,-99712.8,24,38,10,1,-1
72658.2,288375.2,16,38,6,1,-1
66069.91,-48558,-0.39968,38,10,2,1
199664.7,910084,-28,38,10,2,-1
35008.2,21888.24,-0.39968,2,10,2,-1
78054.3,228348,-30,2,10,2,-1
228293.4,129660,-0.39968,38,10,2,-1
153316.5,50945.2,-6,38,10,2,-1
184872.6,-209112,-0.39968,2,5,2,-1
91685.018146058,-340930.8,4,38,10,1,-1
200033.7,171984.4,56,2,10,1,-1
237045,-40792.4,-0.39968,2,10,1,-1
91685.018146058,135019.6,-20,38,8,2,-1
116742.6,140020,-30,38,10,1,-1
8762.25,-158670,22,38,10,2,-1
14965.8,-41326,-0.39968,2,10,1,-1
151212.9,19036.84,-0.39968,38,10,1,1
151413.6,14231.44,-28,38,10,1.4655,1
15567.36,-108521.6,-0.39968,38,10,1.4655,-1
9676.14,11793.72,22,38,10,2,-1
12614.22,12048.4,30,38,10,2,1
27642.45,-24583.84,-0.39968,38,10,2,1
61245,77879.6,-16,38,10,2,-1
39468.6,-357514.4,-20,38,10,2,-1
208633.5,-41957.6,-0.39968,38,10,2,-1
171002.4,105236.4,-26,7,5,2,-1
91685.018146058,-640364,-18,38,10,2,-1
1927.401,-3396.572,40,7,5,2,-1
33910.2,279231.2,4,7,5,2,-1
14767.74,-904780,-24,38,10,2,-1
91685.018146058,-1147456,-20,38,10,1,-1
3047.46,21228.16,-0.39968,7,13,2,-1
454422,-595404,4,38,6,1,-1
208924.2,111187.2,16,38,10,1,-1
265459.2,-335751.2,-0.39968,38,6,1,-1
56999.1,126327.2,-0.39968,2,10,1,-1
221551.2,103300.8,-28,38,5,1,-1
8561.91,-10489.84,-30,38,10,1,-1
34464.9,1996004,-0.39968,2,10,1,-1
192044.7,356891.2,-0.39968,2,10,2,1
101286.3,-333301.2,4,38,10,1,-1
91685.018146058,-585452,4,38,6,1,-1
171427.5,-803664,4,38,10,1,-1
87337.2,-153278.608486739,8,38,10,2,-1
220975.2,123319.2,-24,38,10,2,-1
5317.62,299332,-0.39968,31,5,2,-1
177810,245365.2,18,38,10,1,-1
61207.8,608384,-0.39968,7,5,1,-1
138216,1269732,-30,2,10,1,-1
334032,456464,-0.39968,38,6,1,-1
147426.9,58448,-30,38,10,1,-1
25529.91,220400.8,22,38,9,1,-1
5052.24,-1240156,-22,2,11,1,-1
68465.41,-360629.2,-0.39968,38,10,1,1
152788.5,30143.16,-0.39968,2,5,2,-1
96267.59,168442.4,22,38,10,1,-1
5175.99,33254.28,-30,2,10,1,-1
110904.6,232246.4,-24,38,10,2,-1
6594.75,22254.28,-0.39968,2,5,2,-1
91685.018146058,-1426736,4,38,10,2,-1
91685.018146058,-43726.4,-16,38,10,1,-1
91685.018146058,-1111452,-0.39968,38,10,1,-1
79567.2,63982.4,-0.39968,38,10,1,-1
193068.3,26164.84,14,38,10,2,-1
2184.231,25072.84,-0.39968,36,10,2,-1
217974.6,106220.4,-0.39968,34,6,1,-1
5209.95,-929908,-12,38,6,1,-1
105400.8,-1759572,-0.39968,38,10,2,1
2977.83,-28205.44,32,38,10,2,-1
222387.3,86555.6,-0.39968,2,5,2,-1
33515.4,94014.8,-0.39968,2,11,2,-1
2828.22,-246200,4,36,5,1,-1
91685.018146058,-13608,4,38,10,1,-1
85469.7,375245.6,12,38,10,1,-1
4705.44,-1812044,-22,2,10,2,-1
133225.5,610060,-20,11,5,1,-1
30876.3,140427.6,-30,38,10,1,-1
203553.3,436884,4,43,5,2,-1
157335,418152,4,38,10,1,-1
48329.1,116117.6,-20,2,10,1,-1
129280.5,100257.2,-24,38,10,2,-1
187914.6,573764,-24,38,10,2,-1
150354.9,68040,14,38,10,1,1
2253,143290.4,38,38,10,2,-1
200570.4,289714.4,-0.39968,38,10,2,-1
50644.2,440792,26,38,10,1,-1
256391.7,-133317.6,-0.39968,38,10,2,-1
202302,162812.8,-0.39968,2,10,1.4655,-1
132702.9,-13313.72,4,38,6,1,-1
8430.54,49274.4,54,38,10,1,-1
211651.5,179133.6,4,7,8,1,-1
189135.3,-143161.6,8,38,10,1,-1
53023.5,-85380.4,-0.39968,38,9,1,-1
49041,149203.2,4,2,11,1,-1
55084.5,288563.2,4,38,10,1,-1
3564.51,247976.4,4,38,10,2,1
208468.8,114611.6,4,38,10,2,1
195237.6,-118585.6,-0.39968,2,10,2,-1
78883.2,104996,-18,38,10,1,-1
220559.4,156048,30,38,10,1,-1
41685.9,132792.8,30,38,10,1,-1
89117.7,74475.2,14,38,10,1,-1
91685.018146058,-1692468,-30,38,10,2,-1
61221.3,103377.6,-0.39968,38,10,1,-1
91685.018146058,1692720,-20,38,6,2,-1
12437.52,-153278.608486739,22,38,10,1,-1
115047.9,-38397.44,-26,2,10,2,-1
14017.17,226877.6,-24,2,10,1,-1
146793.6,-430812,54,27,10,1,1
211455,144324,-0.39968,2,10,1.4655,1
96896.09,-709008,-0.39968,38,6,2,-1
200878.8,-169431.2,4,38,10,1,-1
24618.18,122481.2,4,38,6,2,-1
4522.74,11567.56,28,38,10,1,-1
91685.018146058,263777.6,-30,38,10,2,-1
211458.3,93325.2,-0.39968,38,10,1,-1
91685.018146058,-2655364,-18,38,10,2,-1
55081.5,-83371.2,4,38,10,1,1
100805.7,32282.84,-0.39968,2,5,1,-1
7450.08,8822.84,42,16,10,1,-1
15599.88,-92911.2,56,38,10,1,-1
224135.4,-34410,22,38,10,1,-1
208713.9,191289.2,4,38,10,1,-1
219867.3,85592.4,4,38,10,2,-1
68666.09,106331.2,-0.39968,38,10,2,-1
2945.571,-160122.8,4,38,10,1,-1
91685.018146058,-1300284,4,38,10,1,-1
91685.018146058,-1969600,-20,38,10,2,-1
62837.4,133985.2,8,38,10,2,1
91685.018146058,-132916.8,-12,38,10,2,-1
220484.4,-257008,-0.39968,38,6,1,1
100794.3,-434044,4,38,6,1,-1
48851.4,36656.28,-20,2,10,2,-1
25631.22,180724.8,32,32,5,2,-1
16198.74,196418.8,-0.39968,38,10,2,-1
227323.2,172757.6,-0.39968,2,10,2,-1
220990.5,127104,-30,38,10,2,-1
91685.018146058,-474596,-0.39968,38,10,1,-1
91685.018146058,-1375860,-14,38,10,1.4655,1
66090.59,-96975.2,4,14,6,1,-1
127077,99718,6,7,5,1,-1
210379.5,679392,-24,38,10,2,-1
10173.84,-348472.8,-30,7,5,2,-1
4712.76,-1794628,-22,2,10,2,-1
203847,102276.4,-28,38,10,1,-1
205279.5,262148.4,-10,2,10,2,-1
264408.9,15339.84,-18,38,10,2,-1
14683.44,117650.8,4,38,10,1,-1
72415.5,66464.4,10,38,10,1,-1
19544.28,-31618.56,8,38,5,2,-1
91685.018146058,-153278.608486739,-0.39968,2,10,2,-1
91685.018146058,-773084,4,38,10,2,1
91685.018146058,-1315156,4,38,10,1,-1
17346.78,403156,-14,38,10,2,-1
91685.018146058,266749.6,-30,38,10,1,-1
91685.018146058,100767.2,-24,38,10,1,-1
15456.06,147253.2,4,38,10,1,-1
211187.7,112421.6,20,38,10,1,-1
165822.6,101712,38,38,5,2,-1
136562.4,130242.8,-0.39968,38,10,1,-1
138921.3,392327.2,4,38,10,1,-1
52382.1,136484.4,-0.39968,38,5,1,-1
5261.22,-1644756,2,38,9,1,-1
22006.08,-56205.6,4,16,10,1,-1
91685.018146058,-1469948,-24,38,10,2,-1
88925.41,584724,-0.39968,2,10,2,-1
5238.84,-1718424,-20,14,8,1,-1
5738.16,-7584.72,58,2,10,2,-1
41694.6,98300.4,-0.39968,42,5,1,-1
91685.018146058,-446560,-26,38,10,2,-1
26195.37,125134.4,-28,37,5,1,-1
57419.7,61307.2,-20,38,10,1,-1
5170.26,-52809.6,4,45,6,1,-1
52449.3,172333.6,38,16,5,1,-1
207948.9,149752.4,-0.39968,32,5,1,-1
23865.84,368486.4,-0.39968,37,5,1,-1
91685.018146058,-1646468,-18,38,10,2,-1
16808.25,58706.4,4,38,10,2,-1
76121.09,98782.8,-0.39968,38,6,1,-1
178503,183203.2,-30,38,10,2,-1
147570.9,-41774.8,-28,38,5,1,-1
29529.39,-60243.2,-30,38,10,1,-1
20272.26,-1055728,-0.39968,38,10,2,-1
91685.018146058,-2625488,-0.39968,38,10,1,-1
66077.41,-434528,-0.39968,38,10,2,-1
8381.64,81980,4,38,10,2,-1
91685.018146058,-519116,-28,38,10,1,-1
192560.1,186538.8,-0.39968,38,10,2,-1
229321.8,53809.2,4,38,10,2,-1
23024.19,505448,6,38,10,2,-1
208681.5,356471.2,-22,2,10,2,-1
62784,35577.44,-24,38,10,2,-1
6001.14,17698,-0.39968,37,5,2,-1
17602.26,-1843520,-0.39968,38,10,1,-1
58000.5,123047.6,-28,37,5,1,-1
14077.38,64960.4,26,38,10,2,-1
6366.12,5696.44,-0.39968,44,5,1,-1
213278.4,20196.84,-16,38,10,2,-1
10028.19,-51648.4,-0.39968,38,5,2,-1
2552.058,-26410.28,-0.39968,2,10,1,-1
111604.5,-158964,-0.39968,38,10,1,-1
185506.8,395999.2,4,38,10,2,-1
223601.7,39701.16,-24,2,10,1,-1
15959.85,-704572,-0.39968,38,9,2,-1
14743.71,-170871.6,-30,38,10,1,-1
19935.24,-203191.2,-0.39968,38,10,1,-1
19879.2,-1876624,-0.39968,14,6,1,1
3460.74,-1774236,-20,45,6,1,-1
91685.018146058,-29203.08,-12,38,10,1,-1
219655.2,609168,-0.39968,7,5,2,-1
220989,143576.4,-0.39968,2,10,2,-1
106514.7,122858.8,-0.39968,38,10,2,-1
125814.9,-159570.4,-0.39968,38,10,1,-1
69369,-1641304,34,36,5,1,-1
152492.1,77302.8,-0.39968,14,6,2,-1
91685.018146058,-1375896,4,38,10,1,-1
91685.018146058,-558468,-12,38,10,1,-1
102748.8,-85703.2,-26,32,9,1,-1
91685.018146058,-153278.608486739,-0.39968,38,10,2,-1
13033.08,-88135.2,-0.39968,38,10,2,-1
91685.018146058,-407796,-20,38,10,2,-1
36210.3,336441.6,-0.39968,38,10,1,-1
190217.4,104499.2,38,38,10,2,1
103903.5,113005.6,22,38,10,1,-1
316380,-13383.72,4,38,10,1,-1
3178.74,-1865264,-20,2,10,2,-1
181431.9,100354,-0.39968,38,10,2,-1
66708.59,-153278.608486739,-0.39968,2,10,1,-1
12096.72,46277.2,36,38,10,2,-1
234984.6,-540216,4,38,10,2,-1
63280.2,93220,-22,38,5,1,-1
126998.7,402324,-0.39968,26,5,2,-1
3182.4,-927784,-14,38,6,2,-1
47405.4,-66141.6,-0.39968,38,10,1,-1
153584.7,248702.4,8,16,5,1,-1
10332.54,-117364.4,4,38,10,2,-1
215997.6,49764.4,6,38,10,2,-1
91685.018146058,-1066532,-18,38,10,2,-1
91029.91,411380,4,38,10,2,-1
176083.5,261820,-24,38,10,1.4655,-1
33887.7,286730.8,4,38,10,1,-1
5572.98,80775.2,-0.39968,38,9,1,-1
3456.6,22817.56,-0.39968,38,10,1,-1
91685.018146058,-2853768,-18,38,10,2,-1
147013.8,13467.16,4,38,10,1,-1
231687.6,-569.716,28,7,5,1,-1
91685.018146058,-153278.608486739,-0.39968,14,6,2,-1
5306.16,-111098,50,38,6,2,-1
6901.68,-42048.4,20,38,10,2,-1
185004,102686.4,-0.39968,7,5,1,-1
166215,411092,-22,38,10,2,-1
76270.8,188377.2,-30,38,10,2,-1
91685.018146058,-217434.4,4,38,10,1,-1
34911,331168.8,32,38,10,1,-1
12773.58,180300,-0.39968,38,10,2,1
37677,64214,-24,38,10,1,-1
88549.8,428872,-0.39968,38,10,2,-1
182749.5,100918,-0.39968,32,5,2,-1
14865.39,93142,36,38,10,1,-1
226596.9,118718.4,4,38,6,1,-1
9052.83,-36457,4,38,5,1,-1
91685.018146058,-748792,-18,38,10,1,-1
65497.5,934384,-0.39968,38,10,1,-1
83593.5,75374,38,7,11,2,-1
5811.06,88828.8,-0.39968,2,10,1,-1
86638.2,-262144,-8,38,10,2,-1
217145.7,95121.6,6,38,10,1,-1
195344.1,410888,-0.39968,38,10,1.4655,-1
181689.9,136171.6,-20,37,8,1,-1
67026.91,186630,-28,38,10,2,-1
91999.2,52162,-28,7,5,1,-1
27132.27,171583.2,-0.39968,2,5,1,1
105210.6,75578.4,-0.39968,2,10,1,-1
91685.018146058,-410956,2,38,9,1,-1
174357.6,1251544,-24,2,10,1,-1
6761.49,-418.428,-0.39968,26,5,2,-1
170364.3,112267.6,-18,38,10,2,-1
47736.6,143851.6,-26,7,6,1,-1
1227.684,8863.72,20,2,10,2,-1
91685.018146058,-138056,-0.39968,13,9,1,-1
134147.7,-712848,-14,38,10,2,-1
147600.3,239292,18,7,5,2,-1
5808.54,21856.56,34,7,5,2,-1
23156.49,-1702264,-20,38,5,1,-1
81302.7,93727.6,-26,38,10,2,-1
189691.8,479732,-24,38,5,2,-1
182608.5,365139.2,-26,38,10,2,-1
5278.02,-15697.44,4,38,10,2,-1
261003,140137.2,-6,38,10,2,-1
26303.64,-1752840,-22,38,10,1,-1
3305.79,-15876.84,-0.39968,38,10,2,-1
91685.018146058,-700668,-12,38,10,2,-1
91685.018146058,-255742,-0.39968,38,10,1,-1
196332.6,-435052,-0.39968,38,10,1,-1
16258.65,296540,-0.39968,7,5,2,-1
43887.3,406036,-0.39968,38,10,1,1
225319.2,1157588,-10,38,10,1,-1
37298.7,46492,-0.39968,26,5,2,-1
91685.018146058,-272225.2,4,38,10,2,-1
4771.44,-31252.16,-0.39968,26,5,1,-1
57807.9,-129795.6,38,38,10,2,-1
219877.2,-4849.28,4,38,10,2,-1
12428.58,-734724,-26,38,10,2,-1
1311.939,-8778.56,-30,7,5,2,-1
20691.12,743888,-0.39968,11,5,2,-1
192352.2,36675.28,38,38,10,2,-1
205274.4,127376,-28,38,10,1,-1
177783.6,153566,18,38,10,2,-1
510045,270624.4,4,13,9,1,-1
270719.7,-526924,4,38,10,1,-1
172934.1,142687.2,-20,2,11,2,-1
215812.5,2320908,-0.39968,38,10,1,-1
23914.56,-1312896,30,38,10,2,-1
209800.8,101176.4,4,38,10,2,-1
46470.9,985940,-0.39968,38,10,2,-1
258549.9,-574100,4,38,10,1,-1
223179,121434.4,16,38,10,2,-1
6891.84,-139199.2,-0.39968,38,10,1,-1
652884,-607748,-10,38,10,2,1
83379.91,37890.84,-0.39968,38,10,2,-1
76734.3,186910.4,22,7,5,1,-1
4845.06,16526.84,-0.39968,38,10,2,1
9577.229,-20176,4,50,5,1,1
234668.4,-301481.2,-18,38,10,2,-1
86073,-807428,4,38,10,2,-1
27240.24,562084,48,2,10,1,-1
175995.3,-390394.8,-0.39968,38,10,1,-1
7424.04,-21828.44,-30,37,5,1,-1
11092.17,23947,32,38,6,2,-1
73348.5,-1136808,-0.39968,16,5,2,-1
36126.9,-21667.16,-20,2,10,1,-1
2788.614,4851.72,38,38,9,2,-1
46350.3,142160,-0.39968,38,10,1,-1
195287.1,147905.6,4,38,5,1,1
91685.018146058,-503936,-30,38,6,2,-1
129957.9,133370.4,-24,38,10,1,-1
193335.6,-1181324,12,38,10,2,-1
48577.8,67544,-28,2,5,2,-1
46501.2,140940,4,37,6,2,-1
1843.827,-4111,-30,38,10,2,-1
7733.22,110256.4,-26,38,6,1,-1
32346.3,-8543.72,-0.39968,38,5,2,-1
67571.09,93327.6,4,36,5,2,-1
3064.95,-153278.608486739,-0.39968,2,5,2,-1
136960.2,121719.2,-28,38,10,1,-1
7074.09,11175.72,4,38,10,1,-1
25315.32,-406884,-0.39968,26,5,1,-1
31529.7,31302.44,-0.39968,2,11,1,-1
91685.018146058,-2013480,-18,38,10,1,-1
27991.5,64727.6,-0.39968,2,10,2,-1
229122.6,246357.6,-18,38,5,1,-1
212191.8,-334976,-28,38,10,1,-1
91685.018146058,-1561896,-0.39968,13,9,1,-1
10058.61,69511.6,-30,38,10,1,-1
120983.1,317910.4,-0.39968,38,10,2,-1
29362.17,63159.2,8,38,10,2,-1
