@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
-0.55388,cJvF,am7c,427,94,107644.4,67848.91,RO12,me75fM6ugJ,Change,Change,Change
56,cJvF,'',7,200,-368659.6,16857.9,ByQdnLRlFnny2k4AJzG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,22,494816,235939.5,RO12,me75fM6ugJ,Change,Change,Change
20,cJvF,'',0,44,0,12716.82,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',0,22,270352.4,251930.4,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-22,UYBR,mj86,0,152,-91657.6,158954.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
-26,cJvF,mj86,63,180,-341770,53796.9,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
32,cJvF,mj86,42,94,-638.572,8215.439,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',21,30,-1705960,6538.41,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,mj86,21,114,-1218320,4041.81,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,12,-3119244,0,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,12,-546524,103084.052693,e6CkoqApVR,Kxdu,Change,Change,Change
24,cJvF,am7c,7,50,-565768,93708.59,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,am7c,0,56,2510684,27206.43,RO12,me75fM6ugJ,Change,Change,Change
16,UYBR,'',0,40,47099.2,78159.59,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',777,42,117127.2,225649.2,RO12,Kxdu,Change,Change,Change
-20,UYBR,'',103.658127,6,-836540,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,10,-324353.2,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,cJvF,'',103.658127,8,339086,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,mj86,0,104,0,141572.7,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-18,cJvF,mj86,7,174,172404.8,193639.2,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,am7c,0,184,1863552,222520.8,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
54,cJvF,mj86,133,148,26853.84,76291.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,34,-249962.4,21654.72,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,-2525256,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,12,-698652,45029.7,RO12,me75fM6ugJ,Change,Change,Change
16,UYBR,'',0,40,299507.2,43250.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,35,54,-156635.6,79042.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,490,112,142979.2,120794.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
18,UYBR,'',0,42,-21649.56,55520.7,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,18,-19684,51417.3,RO12,me75fM6ugJ,Change,Change,Stay
-4,UYBR,'',0,22,-279777.6,296788.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,94,0,0,RO12,me75fM6ugJ,Stay,Change,Change
-20,UYBR,'',0,22,94074.4,317544,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,'',56,30,166207.6,214847.1,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,441,118,150400,19841.31,2Knk1KF,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',103.658127,44,-42055.2,83852.09,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,82,47041.2,59063.1,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,26,161592,204857.1,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,mj86,49,152,235034,133561.5,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
48,cJvF,am7c,175,180,207592.4,10377.87,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,12,-648184,0,RO12,me75fM6ugJ,Change,Change,Change
50,UYBR,am7c,665,178,115157.6,55453.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,40,139817.6,107852.7,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,am7c,35,90,-114077.6,5976.21,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,18,95193.2,181357.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,14,52,49924.8,235127.1,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
20,UYBR,mj86,154,110,8563.16,3110.73,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-20,cJvF,'',103.658127,10,-663776,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-26,cJvF,'',0,20,118596.4,219674.1,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',42,36,154982,65552.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,12,-795484,97287.91,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,14,-199578,176760.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,80,900140,103548,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,52,652924,145721.4,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-30,UYBR,'',0,30,132828,57400.5,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,24,880308,79966.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,98,82,4115.84,3724.23,RO12,Kxdu,Change,Change,Stay
18,cJvF,mj86,49,128,91173.6,25179.81,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-22,UYBR,am7c,0,54,-1063348,42425.4,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,14,-145935.6,330927,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,mj86,7,64,-107282.4,28268.07,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,'',7,42,158904,215308.5,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,12,-335638,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
34,cJvF,am7c,0,58,-3135.144,3402.63,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Stay,Change
-0.55388,UYBR,'',0,86,163430,122051.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,42,294278.4,163831.8,AERks4l,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
32,UYBR,am7c,14,56,-169312,4254.51,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',103.658127,10,-582396,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',168,44,132794,90360.91,RO12,me75fM6ugJ,Change,Change,Change
22,UYBR,'',0,46,532568,62217,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,mj86,7,84,46020,30008.1,RO12,me75fM6ugJ,Change,Change,Change
30,cJvF,am7c,0,54,-151640,8154.99,ND3t9Yro9U,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-30,UYBR,'',103.658127,6,1209600,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
-14,UYBR,'',103.658127,10,-2220940,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',0,34,1321088,86946.91,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,mj86,7,108,88356,62571,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,4,-2684052,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,26,128440.4,187462.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,637,166,82533.2,37262.4,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',203,34,1984,8293.29,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,mj86,0,54,-189232,6778.89,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,am7c,0,50,-1681256,30457.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,22,379304,242563.2,RO12,me75fM6ugJ,Change,Change,Change
-10,UYBR,mj86,406,62,-50099.6,9651.66,RO12,me75fM6ugJ,Change,Change,Change
16,UYBR,'',0,40,192145.2,40123.2,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,30,134843.6,230618.1,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,am7c,91,68,207603.6,144635.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,26,-109180.4,5788.98,RO12,me75fM6ugJ,Change,Change,Change
-6,UYBR,'',0,18,-44150,170708.7,RO12,me75fM6ugJ,Change,Change,Change
-30,'','',0,26,117112,221979,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
4,cJvF,am7c,0,54,100164.8,194637.3,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',63,30,62884.4,2673.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',7,202,5379.44,88351.5,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-18,cJvF,'',103.658127,6,0,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,7,62,-83193.2,42562.8,RO12,me75fM6ugJ,Stay,Change,Change
-24,UYBR,'',7,40,63261.6,111664.8,RO12,me75fM6ugJ,Change,Change,Change
16,UYBR,'',336,156,216467.6,8736.479,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,4,-2534100,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
16,'',am7c,0,118,75182.4,219068.1,2Knk1KF,me75fM6ugJ,Stay,Change,Change
-0.55388,cJvF,am7c,203,78,-228095.2,135036.3,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,-484468,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
56,UYBR,am7c,532,106,93252.8,8737.35,RO12,me75fM6ugJ,Change,Change,Stay
-22,cJvF,'',0,28,221281.6,181986.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,8,0,103084.052693,RO12,me75fM6ugJ,Stay,Change,Change
66,cJvF,mj86,875,196,263846,28312.62,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
4,UYBR,'',103.658127,8,-440928,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,8,-1940996,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,'',105,76,-733812,4446.63,RO12,me75fM6ugJ,Stay,Change,Change
24,UYBR,'',0,48,-2196500,9822.66,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,231,60,71698.4,9754.979,RO12,Kxdu,Change,Change,Change
-24,UYBR,am7c,0,58,-219235.6,216149.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,48,166535.6,107941.5,RO12,Kxdu,Change,Change,Change
-22,UYBR,'',98,32,135564.4,226598.4,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,-131556,184098,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,mj86,0,72,-496540,68026.8,RO12,Kxdu,Change,Change,Change
-30,UYBR,'',0,28,-221937.2,11726.04,RO12,me75fM6ugJ,Change,Change,Stay
-20,cJvF,'',103.658127,4,-17020,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,24,-86239.2,234132.6,RO12,me75fM6ugJ,Change,Change,Stay
4,UYBR,am7c,413,134,157497.2,19440.63,2Knk1KF,me75fM6ugJ,Change,Change,Change
52,UYBR,mj86,35,76,-6123.56,70636.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,'',mj86,0,70,138044.4,205393.8,RO12,Kxdu,Change,Change,Change
38,cJvF,mj86,154,62,266862.4,80159.09,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-676748,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,18,760556,69470.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,413072,191184,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,'',0,26,97670.4,191115.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',7,152,-29326.44,65363.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',35,110,-1667016,3441.21,eSGpMwS8zSGgq_trOpckZ5,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,am7c,119,88,75726.4,176942.4,RO12,me75fM6ugJ,Change,Change,Stay
-18,cJvF,'',103.658127,6,-2307460,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,98,176,-135482.8,1143.888,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,am7c,0,132,-8327.16,119964.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
-26,UYBR,am7c,133,92,306271.6,67795.8,eSGpMwS8zSGgq_trOpckZ5,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,cJvF,mj86,7,88,-821596,21894.36,RO12,me75fM6ugJ,Change,Change,Change
-14,UYBR,'',103.658127,10,-1068824,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
54,cJvF,'',182,102,201016,30171.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,-447240,186521.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,2709,82,210104,28862.4,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,14,86,-439740,156650.4,eSGpMwS8zSGgq_trOpckZ5,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,UYBR,am7c,7,126,17186.56,5213.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,48,163008.8,15564.48,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,36,-1350540,25082.4,RO12,DHn_WUyBhW_whjA88g9bvA64_,Stay,Change,Change
-24,cJvF,am7c,245,142,84892.8,96591.59,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,'',63,90,-89837.2,38708.1,RO12,Kxdu,Change,Change,Change
-0.55388,UYBR,mj86,14,130,-7684.16,7273.26,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',0,28,166902.4,143838,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,48,74373.6,10377.9,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-28,cJvF,'',0,12,-1187656,24409.5,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',0,34,-374746,85227,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',103.658127,6,-1535788,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,770,104,244186.4,46103.1,2Knk1KF,6C53VA1kCv,Change,Change,Change
4,cJvF,'',0,28,-5873.44,9560.551,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,343,170,-16548,127715.7,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,7,72,1599120,158400.9,RO12,6C53VA1kCv,Stay,Change,Change
-30,cJvF,'',103.658127,4,-3067036,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
8,UYBR,am7c,105,154,211463.6,167421.6,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,14,108,86649.6,20535.84,2Knk1KF,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',0,116,-1141364,103084.052693,2Knk1KF,me75fM6ugJ,Change,Change,Change
32,cJvF,mj86,357,154,171828.4,218395.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,12,-1117420,0,RO12,me75fM6ugJ,Change,Change,Change
10,cJvF,mj86,63,80,88438.8,222368.7,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,5174.44,9730.29,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
40,UYBR,am7c,14,146,877780,23871.27,2Knk1KF,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,24,-1831972,5576.58,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,10,-950240,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-26,cJvF,'',7,40,-551552,100855.8,RO12,me75fM6ugJ,Stay,Change,Change
18,cJvF,'',21,42,100515.6,199722.9,RO12,me75fM6ugJ,Change,Stay,Change
4,UYBR,'',103.658127,8,-1848580,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,26,120630.4,214308.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,10629.2,103084.052693,AERks4l,Kxdu,Change,Change,Change
-0.55388,UYBR,am7c,112,104,61233.6,5750.55,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
14,cJvF,'',0,38,-192591.6,6372,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,189,158,129267.6,182357.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',350,40,-206518.4,234788.7,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,am7c,7,50,90906.4,89933.41,RO12,Kxdu,Change,Change,Change
-0.55388,cJvF,mj86,21,128,-502008,142740.6,2Knk1KF,me75fM6ugJ,Change,Change,Change
50,UYBR,'',238,154,-9009.84,4864.02,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',21,30,-2276.284,780.735,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,-791320,12777.63,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,'',0,32,181681.6,68809.8,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',28,30,101818.4,116634.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,60,1537012,84769.2,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,'',469,30,218580.4,156826.2,RO12,me75fM6ugJ,Change,Change,Change
32,cJvF,mj86,119,56,356372.8,12569.97,RO12,Kxdu,Change,Change,Change
-24,cJvF,mj86,406,50,305622,163843.5,RO12,me75fM6ugJ,Change,Change,Change
20,cJvF,am7c,7,56,272688,107832,AERks4l,NKv3VA1BpP,Change,Change,Change
-28,cJvF,'',0,40,-64108,129713.4,RO12,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',0,22,351695.2,212106,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,cJvF,mj86,0,66,-295627.2,82978.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,0,54,-49228.4,2735.619,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',0,74,64888,4934.49,RO12,Kxdu,Change,Change,Change
-20,UYBR,mj86,0,132,-1861236,9393.09,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
42,UYBR,'',77,192,183680.4,31134.9,2Knk1KF,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
-0.55388,cJvF,'',0,34,487600,195926.4,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',707,206,39028,12247.2,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
8,UYBR,'',0,32,80239.6,266228.7,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',0,20,-62966.8,234340.2,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,am7c,112,80,93968.4,251997.6,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',103.658127,10,1697620,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
-22,UYBR,'',399,44,222182.8,133943.1,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,32,620308,24928.35,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Stay
-0.55388,UYBR,am7c,119,196,65282.4,16424.49,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',0,16,1164536,127781.1,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Stay,Change,Change
4,cJvF,'',0,16,-39377.72,874584,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,7,112,-6482.72,5532.63,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-30,cJvF,mj86,0,216,84074,127266.3,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
24,cJvF,mj86,140,48,155281.2,157341.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,28,184,-256080.8,16536.57,g62hiBSaKg,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-22,UYBR,mj86,322,112,556936,228888.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
14,UYBR,'',497,38,-2155.572,4383.06,RO12,me75fM6ugJ,Change,Change,Change
10,cJvF,mj86,0,52,441532,86862.59,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,14,56,164162,205254.3,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,am7c,77,148,-1485776,5369.85,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,30,192667.6,129513.3,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,'',0,30,417808,102423.6,RO12,me75fM6ugJ,Change,Change,Change
20,UYBR,'',0,44,56881.6,224458.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,203,118,-28332.72,5297.07,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,154,58,-187473.2,4822.44,RO12,me75fM6ugJ,Change,Change,Change
-24,UYBR,'',103.658127,6,-1268720,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',7,42,-88832,10551.39,RO12,me75fM6ugJ,Stay,Change,Change
6,cJvF,'',0,32,75792.4,170888.1,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,mj86,7,76,-1035840,84580.8,RO12,me75fM6ugJ,Change,Change,Change
34,cJvF,am7c,28,156,-144804.8,27187.65,2Knk1KF,me75fM6ugJ,Change,Change,Change
-22,cJvF,am7c,0,130,-1453608,8599.11,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
32,cJvF,mj86,21,56,15469,4796.97,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,16,658904,471246,RO12,me75fM6ugJ,Change,Change,Change
16,UYBR,'',0,40,220256,33310.8,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',49,32,117261.2,222021.3,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
34,cJvF,am7c,35,58,113184,129195.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,oJmt,140,100,21927.28,4807.77,RO12,me75fM6ugJ,Change,Change,Change
-2,UYBR,'',0,22,200932.8,243639.3,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,mj86,0,128,-369728,264985.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,0,106,-266707.2,13418.88,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-20,cJvF,'',103.658127,4,-3482524,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,am7c,0,104,43119.6,8756.699,RO12,me75fM6ugJ,Change,Change,Change
34,cJvF,'',7,82,-172167.2,40206,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,0,58,75207.6,178238.4,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-0.55388,UYBR,am7c,119,82,-203491.2,40084.8,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,24,118276.4,202794,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,10,-2639556,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
