@relation R_data_frame

@attribute Var126 numeric
@attribute Var218 {'',cJvF,UYBR}
@attribute Var229 {'',am7c,mj86,oJmt,sk2h}
@attribute Var74 numeric
@attribute Var73 numeric
@attribute Var113 numeric
@attribute Var81 numeric
@attribute Var193 {_7J0OGNN8s6gFzbM,2Knk1KF,2wnefc9ISdLjfQoAYBI,5QKIjwyXr4MCZTEp7uAkS8PtBLcn,8kO9LslBGNXoLvWEuN6tPuN59TdYxfL9Sm6oU,9U2tunPAje3TwfLLUQxzM3dC1ghn,AERks4l,B2T7ZTgOX7xpBPBD28SLvVWgBkc13Sm0a3tk2,BrRu5UxtiQY9TTJ8ABKpfS,bYmQ4nc,ByQdnLRlFnny2k4AJzG,DH86UFkz9LK6My0ezUgZx96oI,e6CkoqApVR,eSGpMwS8zSGgq_trOpckZ5,Fveq5yuDUj6drSMiZO3mXe,g62hiBSaKg,gGvYE2F8JHtPlbzkGbl,GpoBynXzkxADI7bZBtqvX2IPV5t7o2QCPE,hnq7pOcHWLojUTXc7HQutLwmffdy,iKEouAWeUBYR3fQ5tZmt_bDPIn6qT7tIGHs8L,IlTgyyFksv4BT,J71wxZB6Jn0CR82XoyV,JXVE,KjAW4rq3iyvu8XwKkyQ2_svIATjM3B5,LrdVolaSGUfkVeWC,LrdZy8QqgUfkVShG,MJdP52puUMWhmExsNdlkGDbNTFln2Eg,msph93375qXRfw6hcMceRRIDdmHq8wn,ND3t9Yro9U,NMCEYavk0YOlqn2jHeEDjP0xsdXeAZGnZDN0NOfV,NRCqczK,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,OpDzzQJ,PomAbFU,QG5U1Qs9mF3805lxYz2cGPnrm,qqimvRzsp8ZZdKRPgzLg68joSn_k,rEUOq2QD1qfkRr6qpua,RO12,snf9xe6PBwBZ8lKzhEz,SrUWsbENd7prk,T9RM7fDFhhZjjBFsk5zptG,TW8dXluYzKpktZjuY8kSPBaZa,ues7INAmyjdS1vDd0YL9jU,vuPfq6YcbX,w9ygS99Qp_,wvnt2iBhAPeGqIKaFUxJc6ca3IYp,X1rJx42ksaRn3qcM,X2uI6IsGev,yaM_UXtlxCFW5NHTcftwou7BmXcP9VITdHAto,z3s4Ji522ZB1FauqOOqbkl,zPhCMhkz9XiOF7LgT9VfJZ3yI}
@attribute Var207 {0MCPoln,15TtzZrRt2,5iay,6C53VA1kCv,7M47J5GA0pTYIFxg5uy,DHn_WUyBhW_whjA88g9bvA64_,EBKcR3s6B22tD6gC36gm6S,GjJ35utlTa_GNSvxxpb9ju,Kxdu,me75fM6ugJ,NKv3VA1BpP,o0ZZAVSQ32YuE,tMBVJkA0xJMEATvl4ht,wXfldy7}
@attribute churn {Change,Stay}
@attribute appetency {Change,Stay}
@attribute upselling {Change,Stay}

@data
-20,UYBR,am7c,126,64,-143959.2,169988.4,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
6,cJvF,'',103.658127,30,-305860.4,179334.3,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
4,cJvF,am7c,0,100,132404.4,87305.09,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,'',0,32,2286.712,4489.41,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,10,-611808,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
32,UYBR,am7c,14,58,111148.4,61215,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,22,-207307.6,45285.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,48,-41881.2,4547.82,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
8,cJvF,'',0,32,-31012.16,117646.8,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,'',0,74,259388.8,8976.78,RO12,Kxdu,Change,Change,Change
-0.55388,UYBR,am7c,14,82,-825372,54748.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,714,146,123904.8,115539.9,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,14,106710.8,203505,RO12,me75fM6ugJ,Stay,Change,Change
10,UYBR,'',0,34,-12161.84,32816.1,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,36,186662.4,203514,RO12,me75fM6ugJ,Change,Change,Stay
26,UYBR,am7c,14,50,-107860.8,7280.25,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,35,152,-40668.4,149234.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',77,36,-608268,104013.6,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,mj86,0,88,-11553.84,177238.2,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,-350502.8,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,UYBR,'',0,26,1483836,167749.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-1633236,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-2987920,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,392,124,69510.4,41321.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,119,66,-262213.2,314955,RO12,me75fM6ugJ,Change,Change,Change
50,UYBR,'',238,84,-303081.2,50955,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,sk2h,14,108,159918,6528.03,2Knk1KF,NKv3VA1BpP,Stay,Change,Change
34,cJvF,am7c,7,58,-31795.44,6588.72,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,-3618184,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-24,'',am7c,168,116,335204.8,177331.8,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,am7c,91,174,130524,82423.5,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-18,cJvF,'',103.658127,6,-2681560,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,am7c,0,70,121368,79764.91,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,28,-139607.2,6515.521,RO12,me75fM6ugJ,Change,Change,Change
10,cJvF,'',28,34,-903052,37164,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,56,148,172428.8,184703.1,AERks4l,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
4,cJvF,'',0,12,-1140568,0,RO12,me75fM6ugJ,Change,Change,Change
-24,cJvF,'',0,36,-20056.56,225327.3,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,am7c,378,178,60269.2,16575.69,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',0,18,74342.4,275042.4,RO12,me75fM6ugJ,Stay,Change,Change
-28,cJvF,'',0,14,204475.2,662154,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',7,30,5618,16188.72,e6CkoqApVR,Kxdu,Change,Change,Change
-0.55388,UYBR,'',0,52,166236,147918.3,RO12,me75fM6ugJ,Stay,Change,Change
-18,cJvF,'',103.658127,6,-1586924,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,168,60,134823.2,12102.81,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',28,32,179232.4,249131.7,RO12,me75fM6ugJ,Stay,Change,Change
-18,cJvF,'',103.658127,6,-2370248,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-8,cJvF,'',0,16,-1900,6643.021,RO12,me75fM6ugJ,Change,Change,Change
58,UYBR,am7c,0,144,185628.8,188578.8,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,62,1193000,98241,RO12,me75fM6ugJ,Change,Change,Stay
12,cJvF,'',245,36,170341.6,21142.62,RO12,me75fM6ugJ,Stay,Change,Change
-8,UYBR,'',0,16,159140.4,209271.6,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,UYBR,'',0,36,177433.6,13069.95,RO12,me75fM6ugJ,Change,Change,Change
16,cJvF,'',0,42,785,9464.16,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-16,UYBR,'',103.658127,8,-2402224,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',0,40,199241.6,214814.7,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',0,16,-319557.6,1252119,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',0,16,448736,342330,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,'',0,42,35328.56,149488.2,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,am7c,196,98,109392,213825.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,44,-1351268,0,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
6,UYBR,'',0,30,-185562,9334.08,RO12,me75fM6ugJ,Stay,Change,Change
-30,cJvF,'',0,18,-140221.6,136293.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',14,56,291958.8,32783.7,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,mj86,14,100,-1225084,19823.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,24,0,882.855,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-1710236,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,'',21,32,62605.2,120377.7,RO12,Kxdu,Change,Change,Change
-0.55388,cJvF,mj86,7,66,-7996.28,11992.17,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,420,148,114665.2,204157.8,2Knk1KF,me75fM6ugJ,Stay,Change,Change
16,UYBR,'',21,40,174294.4,209504.7,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,'',0,42,-145718,31854,RO12,me75fM6ugJ,Change,Change,Change
28,cJvF,mj86,21,52,-1450.428,103435.8,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-14,UYBR,'',103.658127,10,-624784,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,4,-3247276,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',147,122,944508,124561.5,2Knk1KF,me75fM6ugJ,Stay,Change,Change
-24,UYBR,'',0,20,512860,212583.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,133,76,-2636.428,10252.98,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',63,166,-6689.16,56882.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
50,cJvF,mj86,0,78,0,0,RO12,6C53VA1kCv,Change,Change,Change
-0.55388,cJvF,'',154,176,36082.72,16697.22,2Knk1KF,7M47J5GA0pTYIFxg5uy,Stay,Change,Change
4,UYBR,am7c,0,52,550264,48952.2,RO12,me75fM6ugJ,Change,Change,Change
-26,UYBR,'',103.658127,10,-360808.4,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
6,UYBR,'',357,30,30920.56,43240.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,24,177094.4,207164.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,UYBR,'',0,26,-9818.84,29836.65,RO12,me75fM6ugJ,Change,Change,Change
-28,cJvF,'',0,32,127376,205274.4,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',103.658127,8,-29720,103084.052693,RO12,me75fM6ugJ,Stay,Change,Change
22,UYBR,mj86,392,70,-914076,61322.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,58,168967.6,145854.9,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,20493.2,103084.052693,e6CkoqApVR,Kxdu,Change,Change,Change
-30,UYBR,'',0,12,534524,203464.2,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
4,cJvF,mj86,56,82,292412.4,83853.59,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',7,56,333524.8,44706.6,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Stay
4,cJvF,'',0,24,142002,170584.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
8,cJvF,'',231,32,93459.6,128973.6,RO12,me75fM6ugJ,Change,Change,Change
14,cJvF,'',21,40,103033.2,218331.3,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,'',0,36,120232.4,187638.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,54,89622.4,16703.46,RO12,me75fM6ugJ,Change,Change,Change
-6,UYBR,'',0,18,173003.6,179097.6,RO12,me75fM6ugJ,Stay,Change,Change
4,UYBR,'',0,14,-367989.2,1012233,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',0,122,345926,32543.4,2Knk1KF,me75fM6ugJ,Change,Change,Change
14,UYBR,'',0,38,437020,47521.5,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',103.658127,6,-2486740,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,22,55296.4,12267.12,RO12,me75fM6ugJ,Change,Change,Change
-30,UYBR,'',14,88,287093.6,191226,RO12,me75fM6ugJ,Change,Change,Stay
4,UYBR,'',7,34,229982.4,174850.5,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',84,36,604700,137501.1,RO12,Kxdu,Change,Change,Change
4,cJvF,'',0,24,324355.6,50366.1,RO12,me75fM6ugJ,Change,Change,Change
36,cJvF,am7c,14,222,43719.2,5678.79,TW8dXluYzKpktZjuY8kSPBaZa,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,'',0,36,251559.2,51315.9,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,am7c,98,158,-938496,11502.24,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,14,48,279330.4,45591,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',35,46,4230.84,29149.56,RO12,me75fM6ugJ,Change,Change,Change
26,UYBR,mj86,84,76,0,172439.4,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,'',14,36,-269257.6,53809.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,7,72,264618.4,26949.48,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',103.658127,48,165331.2,56721.3,RO12,me75fM6ugJ,Change,Change,Change
4,'',mj86,546,60,382173.6,114902.1,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,18,524808,22690.83,RO12,me75fM6ugJ,Change,Change,Change
12,cJvF,am7c,63,116,160841.6,213894.9,w9ygS99Qp_,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
36,UYBR,am7c,0,146,-28615.76,8383.14,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,14,60,-55979.6,139595.7,RO12,me75fM6ugJ,Stay,Change,Change
4,UYBR,'',0,28,114831.2,226265.1,RO12,me75fM6ugJ,Change,Stay,Change
-0.55388,UYBR,mj86,28,50,-326158,57385.5,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
-22,UYBR,'',103.658127,10,153482.8,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,16,1390540,62450.4,AERks4l,Kxdu,Stay,Change,Change
-0.55388,UYBR,am7c,56,86,50306,29438.1,LrdVolaSGUfkVeWC,me75fM6ugJ,Change,Change,Change
26,cJvF,am7c,182,156,103684,206544.6,AERks4l,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,UYBR,'',0,26,513320,135523.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,7,86,-8247.72,4799.61,RO12,me75fM6ugJ,Change,Change,Change
-20,cJvF,'',0,14,351655.6,249362.7,RO12,me75fM6ugJ,Change,Change,Change
-22,UYBR,'',560,38,-58171.6,173733,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,24,103489.6,55592.7,RO12,me75fM6ugJ,Stay,Change,Change
22,cJvF,am7c,357,98,173774,216255.6,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-10,cJvF,'',21,42,503676,35559.6,LrdVolaSGUfkVeWC,me75fM6ugJ,Change,Change,Change
-18,UYBR,'',103.658127,8,-1050392,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,54,-9388.44,195620.1,RO12,me75fM6ugJ,Stay,Change,Change
4,cJvF,'',7,84,-621840,41219.7,RO12,me75fM6ugJ,Change,Change,Change
58,UYBR,mj86,14,82,238387.6,67635.91,RO12,NKv3VA1BpP,Change,Change,Change
4,cJvF,'',0,12,217757.6,71457.3,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,12,529632,187978.5,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,20,-454860,34168.5,RO12,me75fM6ugJ,Change,Change,Stay
4,UYBR,'',0,32,-126299.2,6321.72,RO12,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',103.658127,6,-2777912,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
30,cJvF,am7c,0,56,420488,218562,AERks4l,NKv3VA1BpP,Change,Change,Change
48,cJvF,mj86,91,176,-25619.16,218405.4,LrdZy8QqgUfkVShG,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',217,46,149585.2,319368,RO12,Kxdu,Stay,Change,Change
-4,cJvF,'',0,102,140725.6,69553.2,ND3t9Yro9U,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
30,cJvF,mj86,35,78,44512.4,7794.9,RO12,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,20,306490.4,131391.6,RO12,me75fM6ugJ,Stay,Change,Change
-6,UYBR,'',0,20,-901396,179703.3,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,am7c,1981,116,-351643.6,159957.6,RO12,Kxdu,Change,Change,Change
-0.55388,cJvF,'',0,12,-222671.6,61777.8,RO12,me75fM6ugJ,Change,Change,Change
16,cJvF,'',42,40,100772.8,57736.8,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,84,60,-58423.2,14253.81,RO12,me75fM6ugJ,Change,Change,Change
8,UYBR,mj86,56,158,81579.2,180145.2,2Knk1KF,me75fM6ugJ,Change,Change,Change
12,UYBR,'',14,36,-263736,152795.7,RO12,me75fM6ugJ,Change,Change,Change
26,cJvF,am7c,483,176,-147470.8,27833.97,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
20,UYBR,'',14,44,340147.2,175287.3,RO12,me75fM6ugJ,Change,Change,Change
-18,UYBR,mj86,7,104,68589.6,104928.3,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,833,202,57499.6,7199.16,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,mj86,91,98,-1230512,72791.41,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,112,160,471744,32774.4,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-24,cJvF,'',105,46,-793708,4556.88,RO12,me75fM6ugJ,Change,Change,Change
20,UYBR,'',91,44,63614.4,84017.7,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-20,UYBR,'',21,30,151509.6,205770.6,ues7INAmyjdS1vDd0YL9jU,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,77,60,107024,213201.9,AERks4l,NKv3VA1BpP,Change,Change,Change
8,cJvF,'',103.658127,34,246551.2,56899.5,RO12,me75fM6ugJ,Change,Change,Change
4,'','',0,16,-150214,90967.5,RO12,me75fM6ugJ,Stay,Change,Change
-0.55388,cJvF,mj86,490,128,-116072,29320.23,2Knk1KF,NKv3VA1BpP,Change,Change,Change
4,cJvF,'',103.658127,10,-1323124,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,26,-516960,17900.07,RO12,me75fM6ugJ,Change,Change,Change
-16,UYBR,'',7,30,-125844.8,222855.9,RO12,me75fM6ugJ,Change,Change,Change
-20,UYBR,'',126,34,-49446.4,215621.7,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,'',103.658127,8,87435.2,103084.052693,RO12,me75fM6ugJ,Change,Change,Stay
-14,UYBR,am7c,14,80,26905.84,216326.4,RO12,me75fM6ugJ,Change,Change,Change
-22,cJvF,'',0,28,-1552828,608.6219,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,98,329134.4,87097.2,RO12,me75fM6ugJ,Change,Change,Change
18,UYBR,'',14,42,94232,225789.6,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,-1536560,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-20,cJvF,'',103.658127,4,-3363996,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
34,cJvF,mj86,42,112,125816.8,213959.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
4,UYBR,'',0,18,-118248.4,7858.11,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-24,UYBR,mj86,0,88,117594,202755.6,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
32,UYBR,mj86,7,58,61367.2,129506.7,RO12,me75fM6ugJ,Change,Change,Change
-8,UYBR,'',0,18,-948600,120424.5,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,108,0,36329.1,2Knk1KF,me75fM6ugJ,Change,Change,Change
-18,cJvF,'',0,40,199130,61798.2,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,84,32194.44,5609.88,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,cJvF,mj86,21,180,153887.6,37937.4,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
28,UYBR,'',0,154,-52048,1850.7,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',103.658127,10,-618732,103084.052693,AERks4l,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,UYBR,'',103.658127,10,-374916,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-30,cJvF,mj86,0,82,-9654.16,11919.78,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Stay
10,cJvF,mj86,28,154,-222349.6,74980.8,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,am7c,0,64,18805.44,5375.55,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,14,-880504,171231.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',350,50,259108,83328.91,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',103.658127,10,-660088,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,26,113248,118929.9,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-4,cJvF,'',0,22,-1237720,59508.6,RO12,me75fM6ugJ,Change,Change,Change
12,UYBR,'',133,36,-226868.8,217722.3,AERks4l,GjJ35utlTa_GNSvxxpb9ju,Change,Change,Change
12,UYBR,'',168,36,184980.4,12385.68,RO12,me75fM6ugJ,Change,Change,Change
22,UYBR,'',0,46,352869.2,88347.59,RO12,Kxdu,Change,Change,Change
12,cJvF,'',0,36,440776,240407.7,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',196,42,-110290.8,113148.3,RO12,me75fM6ugJ,Stay,Change,Change
-10,cJvF,'',0,14,-240678,122018.1,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',0,16,151717.6,188265.9,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-18,UYBR,'',103.658127,6,-763932,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,86,123110.4,45141.9,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,175,70,1935.572,191765.1,RO12,me75fM6ugJ,Change,Change,Change
28,cJvF,mj86,42,88,23974.84,3409.47,RO12,me75fM6ugJ,Change,Change,Change
36,UYBR,mj86,273,84,126037.6,68611.8,RO12,me75fM6ugJ,Change,Change,Change
-28,UYBR,am7c,182,104,101552.8,227925.3,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,0,54,0,129265.8,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,'',103.658127,8,-24109.6,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-16,UYBR,'',103.658127,8,-896560,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
6,cJvF,'',14,32,143847.2,130563.6,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,'',103.658127,6,-31958,103084.052693,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,am7c,14,80,28164.16,199173,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,mj86,98,84,146376.8,22358.07,RO12,me75fM6ugJ,Change,Change,Change
-10,UYBR,mj86,147,158,-52872.8,22202.25,rEUOq2QD1qfkRr6qpua,7M47J5GA0pTYIFxg5uy,Change,Change,Change
-0.55388,UYBR,'',0,16,927876,201609.9,RO12,me75fM6ugJ,Change,Change,Change
36,cJvF,mj86,91,84,545604,72859.2,RO12,me75fM6ugJ,Change,Change,Stay
-20,cJvF,'',0,16,51024.8,120795.9,RO12,me75fM6ugJ,Change,Change,Change
10,UYBR,am7c,28,70,174091.6,159892.2,RO12,Kxdu,Change,Change,Change
-0.55388,UYBR,am7c,35,96,-21506.84,4759.29,RO12,me75fM6ugJ,Stay,Change,Change
-20,UYBR,'',103.658127,6,-146666,103084.052693,RO12,7M47J5GA0pTYIFxg5uy,Change,Change,Change
4,cJvF,'',103.658127,8,-10803.6,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
-0.55388,UYBR,am7c,140,134,407944,25036.83,2Knk1KF,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,0,170,179987.2,28480.65,2Knk1KF,me75fM6ugJ,Change,Change,Change
34,UYBR,mj86,126,60,2792.716,194226.3,RO12,me75fM6ugJ,Change,Change,Change
24,cJvF,mj86,63,74,-75749.6,4037.04,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,am7c,0,58,158664.4,52943.1,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,cJvF,mj86,70,120,62633.6,6510.45,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-30,cJvF,'',103.658127,10,-641900,103084.052693,RO12,DHn_WUyBhW_whjA88g9bvA64_,Change,Change,Change
4,cJvF,'',0,18,577072,190816.8,RO12,me75fM6ugJ,Change,Change,Change
4,cJvF,mj86,217,80,1111344,185594.4,RO12,me75fM6ugJ,Change,Change,Stay
-26,UYBR,am7c,273,104,20192.28,8035.979,RO12,me75fM6ugJ,Change,Change,Change
-0.55388,UYBR,'',0,30,0,0,RO12,me75fM6ugJ,Change,Change,Change
8,cJvF,mj86,182,130,-183849.2,19707.42,2Knk1KF,NKv3VA1BpP,Change,Change,Change
-0.55388,UYBR,'',112,154,-20352.72,23029.62,2Knk1KF,7M47J5GA0pTYIFxg5uy,Change,Change,Change
32,cJvF,am7c,0,56,854200,224272.2,RO12,me75fM6ugJ,Change,Change,Change
